precio,expensas,metros,ambientes,banos,barrio,comuna
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
138000.0,0,97.0,4.0,1.0,PARQUE PATRICIOS,4
70000.0,60000,47.0,3.0,1.0,ALMAGRO,5
85000.0,80000,60.0,4.0,1.0,CONSTITUCION,1
169500.0,215000,89.0,4.0,1.0,CABALLITO,6
176000.0,197450,50.0,2.0,1.0,PALERMO,14
100000.0,200000,50.0,3.0,1.0,VILLA DEL PARQUE,11
195000.0,0,55.0,2.0,1.0,CABALLITO,6
130000.0,115000,84.0,2.0,1.0,VILLA LURO,10
289000.0,382987,104.0,4.0,2.0,BELGRANO,13
630000.0,1422910,304.0,7.0,3.0,RETIRO,1
330000.0,0,93.0,3.0,2.0,CABALLITO,6
254000.0,0,248.0,6.0,2.0,CABALLITO,6
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
139000.0,120050,57.0,3.0,1.0,CABALLITO,6
500000.0,650000,140.0,4.0,2.0,BELGRANO,13
290000.0,0,58.0,2.0,1.0,PUERTO MADERO,1
460000.0,560000,85.0,3.0,2.0,PALERMO,14
689000.0,0,138.0,4.0,3.0,RECOLETA,2
137000.0,0,42.0,1.0,1.0,PALERMO,14
167000.0,290000,70.0,3.0,1.0,RECOLETA,2
233000.0,290000,75.0,3.0,1.0,COLEGIALES,13
107000.0,260000,61.0,3.0,2.0,BOEDO,5
259000.0,190000,175.0,5.0,3.0,BALVANERA,3
